shipment_id,order_id,supplier_id,destination_warehouse_id,carrier_id,order_date,promised_delivery_date,actual_delivery_date,transit_days,promised_transit_days,on_time_flag,in_full_flag,weight_kg,quantity_units,freight_cost_usd,damage_reported_flag,delay_reason,shipment_status,transit_delay_days,otif_compliance_flag,freight_cost_per_kg,delivery_month
SHP-2026-04454,ORD-38049,SUP-027,WH-SIN-07,CAR-006,2026-02-10 17:00:00,2026-02-20,2026-02-27,17,10,0,1,2861.39,466,4979.26,0,Port Congestion,Delivered,7,0,1.7402,2026-02
SHP-2026-04455,ORD-36604,SUP-044,WH-SIN-07,CAR-008,2026-05-05 13:00:00,2026-05-11,2026-05-11,6,6,1,1,198.95,360,412.45,0,,Delivered,0,1,2.0731,2026-05
SHP-2026-04456,ORD-14610,SUP-008,WH-DXB-10,CAR-008,2026-01-29 14:00:00,2026-02-03,2026-02-03,5,5,1,1,4064.38,479,7258.57,0,,Delivered,0,1,1.7859,2026-02
SHP-2026-04457,ORD-27722,SUP-022,WH-DXB-10,CAR-004,2026-05-11 08:00:00,2026-05-16,2026-05-16,5,5,1,1,4141.82,361,11260.74,0,,Delivered,0,1,2.7188,2026-05
SHP-2026-04458,ORD-75740,SUP-006,WH-SEA-01,CAR-004,2026-06-20 06:00:00,2026-06-25,2026-06-24,4,5,1,1,4060.06,59,11724.69,0,,Customs Processing,-1,1,2.8878,2026-06
SHP-2026-04459,ORD-74435,SUP-046,WH-TYO-08,CAR-008,2026-06-14 15:00:00,2026-06-21,2026-06-19,5,7,1,1,4446.79,266,8266.85,0,,Delivered,-2,1,1.8591,2026-06
SHP-2026-04460,ORD-64622,SUP-030,WH-DXB-10,CAR-006,2026-06-29 15:00:00,2026-07-06,2026-07-11,12,7,0,1,435.39,318,767.51,0,Documentation Error,In Transit,5,0,1.7628,2026-07
SHP-2026-04461,ORD-95104,SUP-025,WH-DXB-10,CAR-001,2026-05-31 17:00:00,2026-06-03,2026-06-01,1,3,1,0,3244.0,59,9067.72,1,,Delivered,-2,0,2.7952,2026-06
SHP-2026-04462,ORD-84881,SUP-049,WH-ROT-04,CAR-003,2026-05-07 16:00:00,2026-06-02,2026-06-01,25,26,1,1,2365.0,348,2065.93,0,,Delivered,-1,1,0.8735,2026-06
SHP-2026-04463,ORD-16514,SUP-010,WH-SYD-09,CAR-005,2026-01-05 06:00:00,2026-01-10,2026-01-09,4,5,1,1,4229.97,338,7397.17,0,,Delivered,-1,1,1.7488,2026-01
SHP-2026-04464,ORD-39223,SUP-017,WH-LON-06,CAR-003,2026-01-25 07:00:00,2026-02-16,2026-02-16,22,22,1,1,3317.78,201,3382.18,0,,Delivered,0,1,1.0194,2026-02
SHP-2026-04465,ORD-64733,SUP-012,WH-ROT-04,CAR-006,2026-05-25 10:00:00,2026-06-02,2026-06-01,7,8,1,1,286.05,332,477.82,0,,Delivered,-1,1,1.6704,2026-06
SHP-2026-04466,ORD-65595,SUP-035,WH-CHI-02,CAR-001,2026-03-11 18:00:00,2026-03-14,2026-03-12,1,3,1,1,2176.45,172,5280.62,0,,Delivered,-2,1,2.4263,2026-03
SHP-2026-04467,ORD-35711,SUP-026,WH-SYD-09,CAR-008,2026-01-18 08:00:00,2026-01-27,2026-01-26,8,9,1,1,1879.73,68,3522.79,0,,Delivered,-1,1,1.8741,2026-01
SHP-2026-04468,ORD-97181,SUP-041,WH-LON-06,CAR-005,2026-03-24 12:00:00,2026-04-03,2026-04-08,15,10,0,1,4442.79,389,7278.44,0,Customs Hold,Delivered,5,0,1.6383,2026-04
SHP-2026-04469,ORD-53485,SUP-044,WH-SYD-09,CAR-004,2026-03-19 14:00:00,2026-03-23,2026-03-23,4,4,1,1,843.22,35,2620.84,0,,Delivered,0,1,3.1081,2026-03
SHP-2026-04470,ORD-42968,SUP-020,WH-DXB-10,CAR-001,2026-01-13 18:00:00,2026-01-15,2026-01-14,1,2,1,1,512.81,26,1386.07,0,,Delivered,-1,1,2.7029,2026-01
SHP-2026-04471,ORD-26241,SUP-032,WH-DAL-03,CAR-004,2026-03-05 09:00:00,2026-03-07,2026-03-06,1,2,1,1,713.51,462,1704.46,0,,Delivered,-1,1,2.3888,2026-03
SHP-2026-04472,ORD-48578,SUP-026,WH-SYD-09,CAR-008,2026-02-11 19:00:00,2026-02-15,2026-02-14,3,4,1,1,2744.67,427,5982.06,0,,Delivered,-1,1,2.1795,2026-02
SHP-2026-04473,ORD-54650,SUP-007,WH-DAL-03,CAR-003,2026-01-09 19:00:00,2026-01-28,2026-01-27,18,19,1,1,4020.92,78,3631.72,0,,Delivered,-1,1,0.9032,2026-01
SHP-2026-04474,ORD-17912,SUP-050,WH-CHI-02,CAR-008,2026-03-28 06:00:00,2026-04-06,2026-04-04,7,9,1,1,2575.07,125,4624.69,0,,Delivered,-2,1,1.7959,2026-04
SHP-2026-04475,ORD-22046,SUP-006,WH-FRA-05,CAR-007,2026-06-09 20:00:00,2026-06-14,2026-06-12,3,5,1,1,1469.49,210,3342.37,0,,Delivered,-2,1,2.2745,2026-06
SHP-2026-04476,ORD-38072,SUP-031,WH-FRA-05,CAR-006,2026-01-14 12:00:00,2026-01-20,2026-01-18,4,6,1,1,4062.73,269,6277.2,0,,Delivered,-2,1,1.5451,2026-01
SHP-2026-04477,ORD-35555,SUP-045,WH-TYO-08,CAR-006,2026-04-25 13:00:00,2026-04-29,2026-04-28,3,4,1,1,597.25,312,823.98,0,,Delivered,-1,1,1.3796,2026-04
SHP-2026-04478,ORD-65560,SUP-032,WH-DXB-10,CAR-002,2026-04-08 17:00:00,2026-04-13,2026-04-21,13,5,0,1,56.43,234,166.43,0,Weather Disruption,Delivered,8,0,2.9493,2026-04
SHP-2026-04479,ORD-81447,SUP-020,WH-DAL-03,CAR-005,2026-03-28 08:00:00,2026-04-04,2026-04-03,6,7,1,1,4273.04,15,6730.21,0,,Delivered,-1,1,1.575,2026-04
SHP-2026-04480,ORD-64343,SUP-027,WH-TYO-08,CAR-001,2026-03-15 12:00:00,2026-03-19,2026-03-18,3,4,1,1,3333.15,400,7564.4,0,,Delivered,-1,1,2.2694,2026-03
SHP-2026-04481,ORD-86193,SUP-039,WH-SYD-09,CAR-005,2026-06-16 14:00:00,2026-06-23,2026-06-21,5,7,1,1,3210.92,13,6235.15,0,,Delivered,-2,1,1.9419,2026-06
SHP-2026-04482,ORD-74371,SUP-025,WH-DAL-03,CAR-003,2026-05-22 19:00:00,2026-06-15,2026-06-15,24,24,1,1,2934.37,197,2399.7,0,,Delivered,0,1,0.8178,2026-06
SHP-2026-04483,ORD-64860,SUP-019,WH-SYD-09,CAR-006,2026-03-25 13:00:00,2026-04-03,2026-04-02,8,9,1,1,3996.37,306,5780.6,0,,Delivered,-1,1,1.4465,2026-04
SHP-2026-04484,ORD-31446,SUP-002,WH-FRA-05,CAR-004,2026-05-10 07:00:00,2026-05-13,2026-05-16,6,3,0,1,4404.17,142,11579.01,0,Carrier Breakdown,Delivered,3,0,2.6291,2026-05
SHP-2026-04485,ORD-94786,SUP-020,WH-SIN-07,CAR-007,2026-03-03 17:00:00,2026-03-07,2026-03-07,4,4,1,1,2595.38,171,6275.96,0,,Delivered,0,1,2.4181,2026-03
SHP-2026-04486,ORD-67461,SUP-007,WH-TYO-08,CAR-004,2026-03-15 18:00:00,2026-03-18,2026-03-17,2,3,1,1,1927.4,346,4728.84,0,,Delivered,-1,1,2.4535,2026-03
SHP-2026-04487,ORD-79229,SUP-013,WH-SIN-07,CAR-001,2026-05-23 08:00:00,2026-05-25,2026-05-25,2,2,1,1,320.84,171,741.52,0,,Delivered,0,1,2.3112,2026-05
SHP-2026-04488,ORD-96250,SUP-008,WH-SIN-07,CAR-005,2026-06-11 13:00:00,2026-06-20,2026-06-18,7,9,1,1,2733.36,254,4863.47,0,,Delivered,-2,1,1.7793,2026-06
SHP-2026-04489,ORD-78420,SUP-016,WH-ROT-04,CAR-004,2026-05-10 09:00:00,2026-05-13,2026-05-12,2,3,1,1,2514.92,378,6297.35,0,,Delivered,-1,1,2.504,2026-05
SHP-2026-04490,ORD-55690,SUP-023,WH-DXB-10,CAR-003,2026-05-12 07:00:00,2026-06-06,2026-06-04,23,25,1,1,1979.89,476,1786.5,0,,Delivered,-2,1,0.9023,2026-06
SHP-2026-04491,ORD-81227,SUP-016,WH-DAL-03,CAR-003,2026-03-27 06:00:00,2026-04-21,2026-04-19,23,25,1,1,2734.28,325,2587.35,0,,Delivered,-2,1,0.9463,2026-04
SHP-2026-04492,ORD-13995,SUP-047,WH-TYO-08,CAR-004,2026-06-11 11:00:00,2026-06-14,2026-06-15,4,3,0,1,4241.87,478,10771.84,0,Port Congestion,Delivered,1,0,2.5394,2026-06
SHP-2026-04493,ORD-66874,SUP-019,WH-ROT-04,CAR-004,2026-02-15 15:00:00,2026-02-19,2026-02-26,11,4,0,1,735.15,219,2132.89,0,Port Congestion,Delivered,7,0,2.9013,2026-02
SHP-2026-04494,ORD-97908,SUP-004,WH-DAL-03,CAR-002,2026-04-26 12:00:00,2026-05-01,2026-04-30,4,5,1,1,3639.09,221,11974.85,0,,Delivered,-1,1,3.2906,2026-04
SHP-2026-04495,ORD-84518,SUP-005,WH-ROT-04,CAR-008,2026-05-17 07:00:00,2026-05-25,2026-06-02,16,8,0,1,4087.84,413,7943.75,0,Carrier Breakdown,Delivered,8,0,1.9433,2026-06
SHP-2026-04496,ORD-17252,SUP-003,WH-ROT-04,CAR-004,2026-04-03 09:00:00,2026-04-08,2026-04-06,3,5,1,1,1938.87,81,6010.81,0,,Delivered,-2,1,3.1002,2026-04
SHP-2026-04497,ORD-24552,SUP-010,WH-ROT-04,CAR-004,2026-03-13 14:00:00,2026-03-18,2026-03-17,4,5,1,1,1608.32,150,4426.03,0,,Delivered,-1,1,2.752,2026-03
SHP-2026-04498,ORD-71224,SUP-049,WH-DXB-10,CAR-007,2026-04-11 07:00:00,2026-04-14,2026-04-19,8,3,0,1,1830.96,251,4549.9,0,Weather Disruption,Delivered,5,0,2.485,2026-04
SHP-2026-04499,ORD-28333,SUP-039,WH-SIN-07,CAR-004,2026-05-21 11:00:00,2026-05-26,2026-05-25,4,5,1,0,2989.32,27,8215.4,1,,Delivered,-1,0,2.7483,2026-05
SHP-2026-04500,ORD-87175,SUP-015,WH-SYD-09,CAR-005,2026-05-11 16:00:00,2026-05-20,2026-05-18,7,9,1,1,3497.77,23,6963.51,0,,Delivered,-2,1,1.9908,2026-05
SHP-2026-04501,ORD-52825,SUP-028,WH-SYD-09,CAR-007,2026-06-25 20:00:00,2026-06-28,2026-06-27,2,3,1,1,2919.68,170,7130.43,0,,In Transit,-1,1,2.4422,2026-06
SHP-2026-04502,ORD-47630,SUP-020,WH-FRA-05,CAR-001,2026-05-09 18:00:00,2026-05-14,2026-05-13,4,5,1,1,3257.72,149,8351.21,0,,Delivered,-1,1,2.5635,2026-05
SHP-2026-04503,ORD-69837,SUP-025,WH-LON-06,CAR-004,2026-03-17 15:00:00,2026-03-22,2026-03-23,6,5,0,1,2272.64,319,6945.37,0,Port Congestion,Delivered,1,0,3.0561,2026-03
SHP-2026-04504,ORD-41056,SUP-011,WH-DAL-03,CAR-003,2026-02-06 17:00:00,2026-03-02,2026-03-01,23,24,1,1,3300.55,175,2596.1,0,,Delivered,-1,1,0.7866,2026-03
SHP-2026-04505,ORD-90150,SUP-010,WH-SEA-01,CAR-001,2026-05-08 06:00:00,2026-05-11,2026-05-10,2,3,1,1,3352.57,253,9501.89,0,,Delivered,-1,1,2.8342,2026-05
SHP-2026-04506,ORD-87900,SUP-045,WH-TYO-08,CAR-007,2026-05-25 09:00:00,2026-05-27,2026-05-27,2,2,1,1,1172.04,293,2392.6,0,,Delivered,0,1,2.0414,2026-05
SHP-2026-04507,ORD-90973,SUP-028,WH-SEA-01,CAR-002,2026-05-13 20:00:00,2026-05-15,2026-05-16,3,2,0,1,1572.08,22,4395.45,0,Port Congestion,Delivered,1,0,2.7959,2026-05
SHP-2026-04508,ORD-43864,SUP-024,WH-CHI-02,CAR-006,2026-05-16 20:00:00,2026-05-22,2026-05-22,6,6,1,1,3906.48,90,6844.8,0,,Delivered,0,1,1.7522,2026-05
SHP-2026-04509,ORD-50519,SUP-023,WH-FRA-05,CAR-006,2026-04-22 11:00:00,2026-04-27,2026-04-27,5,5,1,1,476.83,284,803.16,0,,Delivered,0,1,1.6844,2026-04
SHP-2026-04510,ORD-41256,SUP-013,WH-FRA-05,CAR-002,2026-06-09 18:00:00,2026-06-13,2026-06-12,3,4,1,1,1839.02,116,6156.52,0,,Delivered,-1,1,3.3477,2026-06
SHP-2026-04511,ORD-67062,SUP-021,WH-SYD-09,CAR-002,2026-04-22 15:00:00,2026-04-26,2026-04-26,4,4,1,1,2193.23,347,6831.43,0,,Delivered,0,1,3.1148,2026-04
SHP-2026-04512,ORD-28373,SUP-046,WH-DXB-10,CAR-006,2026-01-17 06:00:00,2026-01-27,2026-01-27,10,10,1,1,1879.85,412,2632.52,0,,Delivered,0,1,1.4004,2026-01
SHP-2026-04513,ORD-85747,SUP-019,WH-SYD-09,CAR-008,2026-01-11 17:00:00,2026-01-21,2026-01-21,10,10,1,1,334.12,22,709.75,0,,Delivered,0,1,2.1242,2026-01
SHP-2026-04514,ORD-86072,SUP-034,WH-DXB-10,CAR-004,2026-02-07 07:00:00,2026-02-11,2026-02-09,2,4,1,1,2011.58,275,6274.84,0,,Delivered,-2,1,3.1194,2026-02
SHP-2026-04515,ORD-16204,SUP-009,WH-DXB-10,CAR-007,2026-05-10 15:00:00,2026-05-13,2026-05-16,6,3,0,1,1326.7,48,2808.88,0,Documentation Error,Delivered,3,0,2.1172,2026-05
SHP-2026-04516,ORD-81604,SUP-004,WH-LON-06,CAR-007,2026-05-24 20:00:00,2026-05-27,2026-05-25,1,3,1,1,476.97,37,1097.58,0,,Delivered,-2,1,2.3012,2026-05
SHP-2026-04517,ORD-66081,SUP-021,WH-LON-06,CAR-007,2026-03-09 15:00:00,2026-03-11,2026-03-10,1,2,1,1,1261.91,457,2397.29,0,,Delivered,-1,1,1.8997,2026-03
SHP-2026-04518,ORD-43225,SUP-030,WH-LON-06,CAR-005,2026-01-18 15:00:00,2026-01-28,2026-01-27,9,10,1,1,2904.53,361,6011.24,0,,Delivered,-1,1,2.0696,2026-01
SHP-2026-04519,ORD-16199,SUP-020,WH-SYD-09,CAR-008,2026-05-16 13:00:00,2026-05-20,2026-05-19,3,4,1,1,731.63,412,1229.31,0,,Delivered,-1,1,1.6802,2026-05
SHP-2026-04520,ORD-98183,SUP-001,WH-LON-06,CAR-007,2026-05-30 16:00:00,2026-06-03,2026-06-02,3,4,1,1,3928.64,449,8317.91,0,,Delivered,-1,1,2.1172,2026-06
SHP-2026-04521,ORD-55731,SUP-004,WH-ROT-04,CAR-006,2026-04-17 12:00:00,2026-04-26,2026-04-25,8,9,1,1,1975.81,434,2716.51,0,,Delivered,-1,1,1.3749,2026-04
SHP-2026-04522,ORD-72429,SUP-033,WH-DXB-10,CAR-001,2026-04-03 16:00:00,2026-04-07,2026-04-06,3,4,1,1,1517.74,304,3946.58,0,,Delivered,-1,1,2.6003,2026-04
SHP-2026-04523,ORD-34994,SUP-038,WH-DXB-10,CAR-004,2026-01-25 20:00:00,2026-01-29,2026-01-29,4,4,1,1,2104.43,441,6362.84,0,,Delivered,0,1,3.0235,2026-01
SHP-2026-04524,ORD-26351,SUP-006,WH-LON-06,CAR-003,2026-06-27 18:00:00,2026-07-27,2026-07-25,28,30,1,0,4179.36,443,3610.29,1,,In Transit,-2,0,0.8638,2026-07
SHP-2026-04525,ORD-23200,SUP-028,WH-DAL-03,CAR-008,2026-03-11 13:00:00,2026-03-15,2026-03-14,3,4,1,1,883.45,126,1802.19,0,,Delivered,-1,1,2.0399,2026-03
SHP-2026-04526,ORD-24295,SUP-009,WH-CHI-02,CAR-001,2026-04-22 16:00:00,2026-04-27,2026-04-27,5,5,1,1,1093.77,333,2773.54,0,,Delivered,0,1,2.5358,2026-04
SHP-2026-04527,ORD-11712,SUP-001,WH-ROT-04,CAR-004,2026-06-06 20:00:00,2026-06-09,2026-06-14,8,3,0,1,4403.15,283,11161.61,0,Carrier Breakdown,Delivered,5,0,2.5349,2026-06
SHP-2026-04528,ORD-64636,SUP-025,WH-ROT-04,CAR-005,2026-02-25 18:00:00,2026-03-02,2026-03-02,5,5,1,1,2341.63,88,4012.95,0,,Delivered,0,1,1.7137,2026-03
SHP-2026-04529,ORD-82897,SUP-036,WH-LON-06,CAR-007,2026-04-11 12:00:00,2026-04-13,2026-04-12,1,2,1,1,4144.73,35,7939.91,0,,Delivered,-1,1,1.9157,2026-04
SHP-2026-04530,ORD-45331,SUP-045,WH-DXB-10,CAR-006,2026-02-25 14:00:00,2026-03-01,2026-02-28,3,4,1,1,3899.95,57,5358.19,0,,Delivered,-1,1,1.3739,2026-02
SHP-2026-04531,ORD-91162,SUP-030,WH-ROT-04,CAR-006,2026-05-19 07:00:00,2026-05-27,2026-05-26,7,8,1,1,2070.72,374,3696.2,0,,Delivered,-1,1,1.785,2026-05
SHP-2026-04532,ORD-87845,SUP-034,WH-CHI-02,CAR-005,2026-05-14 19:00:00,2026-05-24,2026-05-26,12,10,0,1,1256.39,464,2246.84,0,Carrier Breakdown,Delivered,2,0,1.7883,2026-05
SHP-2026-04533,ORD-80297,SUP-008,WH-LON-06,CAR-005,2026-04-27 07:00:00,2026-05-01,2026-05-08,11,4,0,1,1896.87,212,3128.49,0,Carrier Breakdown,Delivered,7,0,1.6493,2026-05
SHP-2026-04534,ORD-65778,SUP-019,WH-SYD-09,CAR-006,2026-03-22 16:00:00,2026-03-28,2026-03-26,4,6,1,1,3098.16,486,4489.0,0,,Delivered,-2,1,1.4489,2026-03
SHP-2026-04535,ORD-27403,SUP-039,WH-SIN-07,CAR-006,2026-06-08 20:00:00,2026-06-14,2026-06-14,6,6,1,1,800.64,154,1163.24,0,,Delivered,0,1,1.4529,2026-06
SHP-2026-04536,ORD-94951,SUP-028,WH-ROT-04,CAR-002,2026-02-16 08:00:00,2026-02-21,2026-02-20,4,5,1,1,2321.16,340,7144.63,0,,Delivered,-1,1,3.078,2026-02
SHP-2026-04537,ORD-96403,SUP-020,WH-SIN-07,CAR-002,2026-04-09 20:00:00,2026-04-12,2026-04-12,3,3,1,1,1847.34,285,6377.88,0,,Delivered,0,1,3.4525,2026-04
SHP-2026-04538,ORD-24322,SUP-013,WH-LON-06,CAR-004,2026-01-23 16:00:00,2026-01-27,2026-01-31,8,4,0,1,3065.13,230,7643.33,0,Weather Disruption,Delivered,4,0,2.4936,2026-01
SHP-2026-04539,ORD-68407,SUP-011,WH-TYO-08,CAR-001,2026-05-05 14:00:00,2026-05-09,2026-05-08,3,4,1,1,1414.89,305,4136.93,0,,Delivered,-1,1,2.9239,2026-05
SHP-2026-04540,ORD-63387,SUP-015,WH-DAL-03,CAR-003,2026-06-08 20:00:00,2026-07-08,2026-07-07,29,30,1,1,3448.26,367,2704.87,0,,Delivered,-1,1,0.7844,2026-07
SHP-2026-04541,ORD-25744,SUP-011,WH-SYD-09,CAR-003,2026-03-30 14:00:00,2026-04-25,2026-04-23,24,26,1,1,4451.76,149,4464.73,0,,Delivered,-2,1,1.0029,2026-04
SHP-2026-04542,ORD-35599,SUP-045,WH-ROT-04,CAR-006,2026-06-24 16:00:00,2026-07-01,2026-06-29,5,7,1,1,2041.05,24,3165.96,0,,Delivered,-2,1,1.5511,2026-06
SHP-2026-04543,ORD-17283,SUP-037,WH-TYO-08,CAR-003,2026-06-10 12:00:00,2026-06-29,2026-06-28,18,19,1,1,1862.6,311,1633.53,0,,Delivered,-1,1,0.877,2026-06
SHP-2026-04544,ORD-53744,SUP-033,WH-SIN-07,CAR-002,2026-03-04 17:00:00,2026-03-08,2026-03-07,3,4,1,1,603.23,315,1966.9,0,,Delivered,-1,1,3.2606,2026-03
SHP-2026-04545,ORD-18738,SUP-038,WH-LON-06,CAR-002,2026-06-19 08:00:00,2026-06-23,2026-06-26,7,4,0,1,4313.94,290,12986.3,0,Documentation Error,Delivered,3,0,3.0103,2026-06
SHP-2026-04546,ORD-55815,SUP-043,WH-SIN-07,CAR-002,2026-04-26 06:00:00,2026-05-01,2026-05-01,5,5,1,1,1404.07,135,4342.29,0,,Delivered,0,1,3.0926,2026-05
SHP-2026-04547,ORD-55967,SUP-007,WH-DAL-03,CAR-001,2026-04-03 12:00:00,2026-04-05,2026-04-04,1,2,1,1,535.83,162,1451.24,0,,Delivered,-1,1,2.7084,2026-04
SHP-2026-04548,ORD-91087,SUP-013,WH-TYO-08,CAR-004,2026-05-02 12:00:00,2026-05-06,2026-05-08,6,4,0,1,1238.73,269,3506.65,0,Customs Hold,Delivered,2,0,2.8308,2026-05
SHP-2026-04549,ORD-56980,SUP-008,WH-SEA-01,CAR-008,2026-05-27 11:00:00,2026-06-03,2026-06-01,5,7,1,1,4308.9,62,9335.26,0,,Delivered,-2,1,2.1665,2026-06
SHP-2026-04550,ORD-71210,SUP-038,WH-CHI-02,CAR-005,2026-06-26 16:00:00,2026-07-02,2026-07-02,6,6,1,1,2464.73,206,4991.51,0,,In Transit,0,1,2.0252,2026-07
SHP-2026-04551,ORD-80894,SUP-028,WH-DXB-10,CAR-007,2026-01-20 19:00:00,2026-01-22,2026-01-22,2,2,1,1,4031.84,45,8937.4,0,,Delivered,0,1,2.2167,2026-01
SHP-2026-04552,ORD-60484,SUP-030,WH-FRA-05,CAR-003,2026-02-13 09:00:00,2026-03-13,2026-03-11,26,28,1,1,2738.43,18,2413.1,0,,Delivered,-2,1,0.8812,2026-03
SHP-2026-04553,ORD-98352,SUP-022,WH-FRA-05,CAR-005,2026-01-01 09:00:00,2026-01-05,2026-01-04,3,4,1,1,3038.47,375,5203.08,0,,Delivered,-1,1,1.7124,2026-01
SHP-2026-04554,ORD-28180,SUP-033,WH-DXB-10,CAR-001,2026-01-22 19:00:00,2026-01-27,2026-01-27,5,5,1,1,176.94,431,454.27,0,,Delivered,0,1,2.5674,2026-01
SHP-2026-04555,ORD-29155,SUP-011,WH-TYO-08,CAR-003,2026-02-22 18:00:00,2026-03-19,2026-03-18,24,25,1,1,2778.33,144,2354.95,0,,Delivered,-1,1,0.8476,2026-03
SHP-2026-04556,ORD-96101,SUP-022,WH-SIN-07,CAR-001,2026-05-30 06:00:00,2026-06-03,2026-06-02,3,4,1,1,988.26,94,2791.7,0,,Delivered,-1,1,2.8249,2026-06
SHP-2026-04557,ORD-34881,SUP-038,WH-LON-06,CAR-005,2026-02-22 06:00:00,2026-03-04,2026-03-03,9,10,1,1,3882.41,298,8074.35,0,,Delivered,-1,1,2.0797,2026-03
SHP-2026-04558,ORD-59787,SUP-007,WH-FRA-05,CAR-006,2026-02-19 16:00:00,2026-02-28,2026-02-26,7,9,1,1,2663.96,225,3951.16,0,,Delivered,-2,1,1.4832,2026-02
SHP-2026-04559,ORD-25001,SUP-040,WH-SEA-01,CAR-001,2026-05-24 15:00:00,2026-05-29,2026-06-03,10,5,0,1,3167.92,345,7194.16,0,Weather Disruption,Delivered,5,0,2.2709,2026-06
SHP-2026-04560,ORD-94005,SUP-006,WH-SIN-07,CAR-005,2026-01-18 15:00:00,2026-01-26,2026-01-24,6,8,1,1,940.51,168,1662.61,0,,Delivered,-2,1,1.7678,2026-01
SHP-2026-04561,ORD-78242,SUP-019,WH-DAL-03,CAR-006,2026-02-14 12:00:00,2026-02-18,2026-02-21,7,4,0,1,3398.51,103,5467.62,0,Documentation Error,Delivered,3,0,1.6088,2026-02
SHP-2026-04562,ORD-83700,SUP-024,WH-FRA-05,CAR-004,2026-04-29 15:00:00,2026-05-02,2026-04-30,1,3,1,1,1470.41,198,4098.09,0,,Delivered,-2,1,2.787,2026-04
SHP-2026-04563,ORD-56578,SUP-010,WH-DXB-10,CAR-003,2026-03-25 07:00:00,2026-04-22,2026-04-21,27,28,1,1,1483.26,328,1360.3,0,,Delivered,-1,1,0.9171,2026-04
SHP-2026-04564,ORD-36456,SUP-021,WH-SIN-07,CAR-006,2026-01-27 08:00:00,2026-02-04,2026-02-02,6,8,1,1,3045.71,180,4958.62,0,,Delivered,-2,1,1.6281,2026-02
SHP-2026-04565,ORD-26727,SUP-028,WH-SYD-09,CAR-004,2026-05-06 12:00:00,2026-05-11,2026-05-10,4,5,1,1,309.11,11,742.67,0,,Delivered,-1,1,2.4026,2026-05
SHP-2026-04566,ORD-49492,SUP-015,WH-CHI-02,CAR-004,2026-06-14 18:00:00,2026-06-19,2026-06-19,5,5,1,1,2902.47,144,8331.89,0,,Delivered,0,1,2.8706,2026-06
SHP-2026-04567,ORD-91059,SUP-022,WH-FRA-05,CAR-004,2026-03-15 16:00:00,2026-03-19,2026-03-18,3,4,1,1,1334.0,374,3648.56,0,,Delivered,-1,1,2.7351,2026-03
SHP-2026-04568,ORD-42623,SUP-036,WH-SIN-07,CAR-004,2026-06-27 08:00:00,2026-07-01,2026-07-06,9,4,0,1,209.83,490,631.28,0,Customs Hold,Customs Processing,5,0,3.0085,2026-07
SHP-2026-04569,ORD-66695,SUP-023,WH-DAL-03,CAR-002,2026-01-17 13:00:00,2026-01-20,2026-01-19,2,3,1,0,3564.4,445,11336.85,1,,Delivered,-1,0,3.1806,2026-01
SHP-2026-04570,ORD-16084,SUP-048,WH-SYD-09,CAR-003,2026-03-07 13:00:00,2026-03-26,2026-03-25,18,19,1,0,3518.85,63,3064.5,1,,Delivered,-1,0,0.8709,2026-03
SHP-2026-04571,ORD-22652,SUP-014,WH-CHI-02,CAR-001,2026-01-06 08:00:00,2026-01-09,2026-01-07,1,3,1,1,672.47,196,1770.52,0,,Delivered,-2,1,2.6329,2026-01
SHP-2026-04572,ORD-40235,SUP-009,WH-SIN-07,CAR-004,2026-02-18 08:00:00,2026-02-22,2026-02-22,4,4,1,1,1214.82,94,2962.61,0,,Delivered,0,1,2.4387,2026-02
SHP-2026-04573,ORD-52185,SUP-048,WH-DAL-03,CAR-007,2026-02-02 07:00:00,2026-02-06,2026-02-06,4,4,1,1,4092.81,340,8009.77,0,,Delivered,0,1,1.957,2026-02
SHP-2026-04574,ORD-93737,SUP-032,WH-CHI-02,CAR-007,2026-05-20 19:00:00,2026-05-25,2026-05-23,3,5,1,1,3653.61,50,8667.98,0,,Delivered,-2,1,2.3724,2026-05
SHP-2026-04575,ORD-45221,SUP-014,WH-LON-06,CAR-002,2026-02-15 12:00:00,2026-02-19,2026-02-19,4,4,1,1,3192.87,182,10075.79,0,,Delivered,0,1,3.1557,2026-02
SHP-2026-04576,ORD-54725,SUP-014,WH-SIN-07,CAR-001,2026-02-19 17:00:00,2026-02-24,2026-02-22,3,5,1,1,3190.36,458,7237.71,0,,Delivered,-2,1,2.2686,2026-02
SHP-2026-04577,ORD-83293,SUP-037,WH-TYO-08,CAR-002,2026-04-27 09:00:00,2026-04-30,2026-04-28,1,3,1,1,495.88,183,1518.76,0,,Delivered,-2,1,3.0628,2026-04
SHP-2026-04578,ORD-11906,SUP-041,WH-TYO-08,CAR-007,2026-02-11 16:00:00,2026-02-16,2026-02-19,8,5,0,1,1517.31,356,3139.37,0,Customs Hold,Delivered,3,0,2.069,2026-02
SHP-2026-04579,ORD-84214,SUP-033,WH-DXB-10,CAR-007,2026-06-05 07:00:00,2026-06-09,2026-06-16,11,4,0,1,4224.06,301,10621.21,0,Port Congestion,Delivered,7,0,2.5145,2026-06
SHP-2026-04580,ORD-96433,SUP-037,WH-ROT-04,CAR-002,2026-06-15 07:00:00,2026-06-19,2026-06-17,2,4,1,1,2097.55,98,6610.56,0,,Delivered,-2,1,3.1516,2026-06
